Common,Species,lon,lat,Country,State/Province,Year
Fox,Vulpes vulpes,-0.31606,52.27114,United Kingdom,England,1971
Fox,Vulpes vulpes,0.48934,52.90882,United Kingdom,England,1971
Fox,Vulpes vulpes,-1.80516,55.19961,United Kingdom,England,1971
Fox,Vulpes vulpes,-1.77304,52.51217,United Kingdom,England,1971
Fox,Vulpes vulpes,-1.87189,53.97749,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,0.88434,52.69755,United Kingdom,England,1971
Fox,Vulpes vulpes,-0.24499,52.40048,United Kingdom,England,1971
Fox,Vulpes vulpes,0.45601,52.97695,United Kingdom,England,1971
Fox,Vulpes vulpes,-1.76346,55.60838,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.62815,50.65329,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.85755,53.34081,United Kingdom,England,1971
Fox,Vulpes vulpes,-1.57425,53.25774,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.25333,51.46919,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.46054,50.59631,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.62196,50.47351,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.70394,53.58901,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.51741,53.1585,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.67478,53.18019,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.97604,53.26799,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.07643,53.27196,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.13619,53.36995,United Kingdom,England,1971
Fox,Vulpes vulpes,-1.84344,53.42919,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1971
Fox,Vulpes vulpes,-6.44936,57.49308,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.67719,54.88266,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.96713,55.23333,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.12906,55.32049,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.35266,57.25888,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.4535,57.29369,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.4956,55.24002,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.81406,55.32557,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.96271,55.14352,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-5.04587,54.94144,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.13359,58.28579,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-5.34162,57.24867,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.86502,56.4032,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.33537,55.15201,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-5.96559,57.27501,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.2419,57.29558,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.75829,56.72375,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-2.9457,56.90326,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-5.93355,57.28591,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.36111,55.11398,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.33838,55.24184,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.65279,55.23799,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.79783,54.96631,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.12426,55.23069,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.20016,55.8723,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.97157,55.32313,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.76123,57.46948,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.17849,55.15363,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-2.57707,56.95491,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.29818,58.19309,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.40972,55.13999,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.39459,55.14928,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.7554,57.61339,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.30399,58.28283,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.49898,55.32984,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.64171,54.96852,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.18114,55.24347,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.49223,55.15019,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-5.83291,56.6277,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.64908,55.14817,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-5.2113,58.03405,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.25131,57.69114,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.65653,55.32781,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.95394,54.9639,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.8059,55.14595,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.37891,55.14959,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.80997,55.23576,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.64538,55.05835,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.3414,55.33168,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-4.11948,55.14089,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.02159,55.15504,United Kingdom,Scotland,1971
Fox,Vulpes vulpes,-3.06352,53.13735,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.71111,52.9001,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.31011,52.97987,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-2.99426,53.08356,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.02506,53.25478,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-5.19583,51.74969,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-2.974,53.17812,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.23433,51.54389,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.55608,52.72242,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.55822,51.73786,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.22748,51.55745,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.98491,53.19702,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.02083,53.16495,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.87526,53.25724,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.12595,53.26667,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.36574,51.8215,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.85586,52.80802,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.51783,51.8935,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.12595,53.26667,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.86356,52.98771,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.72543,53.2595,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.87134,53.16739,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.98866,52.95421,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.15236,52.80301,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.12595,53.26667,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.01243,52.98528,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.1703,53.16232,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.22748,51.55745,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.71823,53.0798,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.70758,52.81024,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.8597,52.89786,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.02083,53.16495,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.84825,52.62832,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.15681,52.89284,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-5.10879,51.95889,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.01662,53.07512,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.12595,53.26667,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.56575,52.99201,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.29158,51.56167,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.70407,52.72039,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.72182,53.16965,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.16578,53.07249,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.70058,52.63053,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.02506,53.25478,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.71467,52.98995,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.00826,52.89544,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.9959,52.62592,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.31491,53.06969,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.57229,53.17172,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.56901,53.08186,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.40759,51.55094,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.14353,52.62334,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.97971,52.26654,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.22409,51.9323,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.00412,52.80561,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.85204,52.71817,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.16128,52.98267,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.86744,53.07755,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.86744,53.07755,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4,52.71577,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-5.20965,51.74031,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.22109,52.25775,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.0905,53.2132,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.55929,52.81229,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.55289,52.63256,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.56251,52.90215,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.28314,51.5618,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-4.75885,51.94963,United Kingdom,Wales,1971
Peregrine,Falco peregrinus,-2.4,51.7,United Kingdom,England,1971
Peregrine,Falco peregrinus,-6.3,57.9,United Kingdom,Scotland,1971
Peregrine,Falco peregrinus,-3.5,51.9,United Kingdom,Wales,1971
Peregrine,Falco peregrinus,-3.2,51.4,United Kingdom,Wales,1971
Peregrine,Falco peregrinus,-2.7,53.3,United Kingdom,England,1971
Peregrine,Falco peregrinus,-6.3,57.9,United Kingdom,Scotland,1971
Peregrine,Falco peregrinus,-3.5,51.9,United Kingdom,Wales,1971
Peregrine,Falco peregrinus,0,52.4,United Kingdom,England,1971
Peregrine,Falco peregrinus,-3.5,51.9,United Kingdom,Wales,1971
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.07627,53.18207,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.54993,50.64087,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.3939,55.15869,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.6762,53.27007,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.46654,54.07974,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.3701,51.66669,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.76292,55.69823,United Kingdom,England,1972
Fox,Vulpes vulpes,0.31989,51.39256,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.52849,53.45059,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.83388,53.28255,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.52849,53.45059,United Kingdom,England,1972
Fox,Vulpes vulpes,0.24607,51.6458,United Kingdom,England,1972
Fox,Vulpes vulpes,0.32217,51.43748,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.62182,53.81069,United Kingdom,England,1972
Fox,Vulpes vulpes,0.04362,53.70398,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.25443,51.667,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.84359,50.85229,United Kingdom,England,1972
Fox,Vulpes vulpes,1.03835,52.78363,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.95971,53.54229,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.87189,53.97749,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.80667,53.82655,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.82269,53.48039,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.32433,55.28919,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.67865,52.95094,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.52407,53.09105,United Kingdom,England,1972
Fox,Vulpes vulpes,0.20198,51.33188,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.82613,53.26912,United Kingdom,England,1972
Fox,Vulpes vulpes,0.17841,51.44024,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.31945,52.18127,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.74221,54.04717,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.87354,53.42922,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.52849,53.45059,United Kingdom,England,1972
Fox,Vulpes vulpes,0.60342,51.57546,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.25348,51.49617,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.92024,53.63115,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.53703,54.43156,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.21316,50.74379,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.16518,53.48031,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.49495,53.62597,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.88836,53.51912,United Kingdom,England,1972
Fox,Vulpes vulpes,1.62283,52.67726,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.1948,53.50747,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.77352,50.8156,United Kingdom,England,1972
Fox,Vulpes vulpes,-5.02385,50.35555,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.80934,53.57036,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.74878,53.56177,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.52849,53.45059,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.32672,53.27009,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.3253,53.35997,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.07627,53.18207,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.68305,51.32361,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.3701,51.66669,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.1239,54.01931,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.58334,53.60763,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.72847,51.42661,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.70776,55.15727,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.08111,55.69843,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.6762,53.27007,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.92219,55.60858,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.04188,51.33621,United Kingdom,England,1972
Fox,Vulpes vulpes,0.23858,51.62571,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.39213,54.97897,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.35645,50.84398,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.01232,53.89711,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.9207,53.61318,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.80934,53.57036,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.52849,53.45059,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.47205,53.11375,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.7582,51.39096,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.19502,51.63992,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.60961,53.87964,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.82613,53.26912,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.00158,54.34641,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.16986,54.01065,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.67922,51.13831,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.61187,52.18508,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.18108,51.44637,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.58497,53.69822,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.92442,54.44039,United Kingdom,England,1972
Fox,Vulpes vulpes,0.22329,51.47537,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.90489,53.64,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.93491,53.64926,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.6034,52.4547,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.6762,53.27007,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.46769,53.98987,United Kingdom,England,1972
Fox,Vulpes vulpes,0.97937,52.35346,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.58112,53.44585,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.52849,53.45059,United Kingdom,England,1972
Fox,Vulpes vulpes,0.1081,51.16274,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.52407,53.09105,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.2988,52.72044,United Kingdom,England,1972
Fox,Vulpes vulpes,0.37785,51.53978,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.67941,55.20833,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.84778,54.34504,United Kingdom,England,1972
Fox,Vulpes vulpes,0.24032,51.529,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.68957,53.63403,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.18024,53.48041,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.22723,52.00871,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.92002,53.64014,United Kingdom,England,1972
Fox,Vulpes vulpes,0.33517,51.41024,United Kingdom,England,1972
Fox,Vulpes vulpes,0.42136,51.40849,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.15083,52.71822,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9519,53.86593,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.08038,55.33902,United Kingdom,England,1972
Fox,Vulpes vulpes,0.2076,51.44869,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.31264,52.361,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.03092,50.83547,United Kingdom,England,1972
Fox,Vulpes vulpes,0.24251,51.61754,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.7112,51.28747,United Kingdom,England,1972
Fox,Vulpes vulpes,1.32073,52.59618,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.28335,51.66693,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.62343,53.63093,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.11008,51.76613,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.70379,53.58002,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.01576,53.36204,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.3137,54.07896,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.39923,50.80466,United Kingdom,England,1972
Fox,Vulpes vulpes,1.0609,51.29458,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.01306,53.54207,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.85652,54.01343,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.7046,54.97756,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.28234,51.50509,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.88977,53.63986,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.04572,50.86232,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.23076,54.0807,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.14777,53.59703,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.19636,51.61316,United Kingdom,England,1972
Fox,Vulpes vulpes,0.16318,51.42254,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.50851,53.76085,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.28335,51.66693,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.70626,53.6806,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.19636,51.61316,United Kingdom,England,1972
Fox,Vulpes vulpes,-0.91979,53.64913,United Kingdom,England,1972
Fox,Vulpes vulpes,0.59404,52.79418,United Kingdom,England,1972
Fox,Vulpes vulpes,-1.73781,53.47394,United Kingdom,England,1972
Fox,Vulpes vulpes,-3.52486,50.74013,United Kingdom,England,1972
Fox,Vulpes vulpes,-2.82078,53.38152,United Kingdom,England,1972
Fox,Vulpes vulpes,0.23377,51.54262,United Kingdom,England,1972
